ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,SEVERITY_CODE,BLEACHING_SEVERITY
2956,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Magnetic Island Reef (No 3),-19.1225,146.8813,1,Low
2957,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Magnetic Island Reef (No 4),-19.1172,146.8824,1,Low
3092,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,McIntyre Reef,-20.7171,150.4698,1,Low
2874,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Milln Reef,-16.7896,146.2726,1,Low
2685,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Milman-Aplin Reef,-11.1806,143.0302,1,Low
3102,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Molar Reef,-20.627,150.8025,1,Low
1989,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moodey Rf,-12.09748,143.26393,1,Low
2790,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Murdoch Reef,-14.6143,144.9353,1,Low
1520,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Rf,-18.2683,147.38618,1,Low
951,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Rf,-18.2683,147.38618,1,Low
3008,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Napier Reef,-19.8464,149.8959,1,Low
922,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Nathan Rf, east side",-17.52563,146.52415,1,Low
1491,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Nathan Rf, east side",-17.52563,146.52415,1,Low
2610,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Nelly Bay, Magnetic Island",-19.15,146.85,1,Low
2979,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Net Reef,-19.4948,149.048,1,Low
1979,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Nigger Head,-11.7982,142.93545,1,Low
1538,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.85719,147.89186,1,Low
1506,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-17.99723,146.7745,1,Low
1536,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.77666,147.87389,1,Low
1534,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.73011,147.84347,1,Low
1511,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.13696,146.97108,1,Low
965,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.73011,147.84347,1,Low
967,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.77666,147.87389,1,Low
969,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.85719,147.89186,1,Low
937,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-17.99723,146.7745,1,Low
942,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-18.13696,146.97108,1,Low
627,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name 18-017,-18.0167,146.7833,1,Low
1541,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"No Name, NE side",-18.90384,147.95683,1,Low
972,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"No Name, NE side",-18.90384,147.95683,1,Low
1985,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Nob Is,-11.95315,143.26779,1,Low
2703,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Nob Reef,-11.9517,143.2689,1,Low
1991,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Nomad Rf,-12.14374,143.37115,1,Low
2903,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Noreaster Reef,-17.7736,146.6466,1,Low
2885,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Normanby-Mabel Reef,-17.2105,146.0771,1,Low
2813,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North Direction Reef,-14.741,145.5114,1,Low
1954,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North Ledge Rf,-10.67819,142.73723,1,Low
3297,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North Point Reef (Facing Island Reef No 1),-23.7542,151.3343,1,Low
587,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North West Cape Ningaloo Reef,-22.0333,113.9167,1,Low
2877,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North West Reef,-16.8751,146.3983,1,Low
1714,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"One Tree, lagoon",-23.50036,152.06371,1,Low
1224,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"One Tree, lagoon",-23.50036,152.06371,1,Low
571,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Orpheus Island,-18.6587,146.4852,1,Low
2846,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Osterland Reef,-15.5534,145.527,1,Low
2991,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Outlier Reef,-19.5486,149.3563,1,Low
2890,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Peart Reef,-17.484,146.3912,1,Low
2760,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pelican Island Reef,-13.9156,143.8388,1,Low
2923,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pelorus (North Palm or Yanooa) Reef,-18.5585,146.4876,1,Low
3048,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Peta Patches,-20.0341,149.9497,1,Low
2919,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pith Reef,-18.2101,147.0269,1,Low
2999,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Plaster Reef,-19.6313,149.6697,1,Low
3110,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pompey Reef (No 3),-21.0121,150.5227,1,Low
983,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prawn Rf,-19.02262,148.11096,1,Low
1552,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prawn Rf,-19.02262,148.11096,1,Low
1995,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Quoin Is,-12.4167,143.5,1,Low
2998,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rafter Reef,-19.6118,149.6345,1,Low
2950,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattlesnake Island Reef,-19.0381,146.6094,1,Low
2918,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rib Reef,-18.4789,146.874,1,Low
1519,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rib Rf,-18.48038,146.87289,1,Low
950,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rib Rf,-18.48038,146.87289,1,Low
2833,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon No 5 Reef,-15.365,145.7817,1,Low
2826,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon No 7 Reef,-15.2046,145.7426,1,Low
2824,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon No 8 Reef,-15.075,145.7221,1,Low
2818,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon No 9 Reef,-14.9916,145.7022,1,Low
3058,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Robertson Reefs (No 1),-20.342,150.134,1,Low
2807,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rocky Islets Reef,-14.8547,145.4811,1,Low
2700,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rodney Reef,-11.8949,143.1073,1,Low
2886,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Round-Russell Reef,-17.224,146.092,1,Low
2881,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Scott Reef,-17.0732,146.1858,1,Low
1482,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, lagoon",-17.07475,146.18478,1,Low
913,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Scott Rf, lagoon",-17.07475,146.18478,1,Low
2976,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Showers Reef,-19.4922,148.9003,1,Low
975,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shrimp Rf,-18.9528,148.08033,1,Low
1544,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Shrimp Rf,-18.9528,148.08033,1,Low
1298,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Silloth Rocks,-20.76747,149.43292,1,Low
1801,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Silloth Rocks,-20.76747,149.43292,1,Low
1961,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinclair Is,-11.11497,143.02434,1,Low
2899,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sisters-Stephens Reef,-17.7496,146.1536,1,Low
3004,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Slate Reef,-19.6652,149.9265,1,Low
1250,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Sister Is",-17.75107,146.15255,1,Low
1740,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Sister Is",-17.75107,146.15255,1,Low
1741,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Stevens Is",-17.75107,146.15255,1,Low
1251,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Stevens Is",-17.75107,146.15255,1,Low
1955,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Ledge Rf,-10.70489,142.73246,1,Low
3089,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Southampton Reef,-20.6508,150.4597,1,Low
1803,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,St Bees Is,-20.90561,149.43552,1,Low
1300,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,St Bees Is,-20.90561,149.43552,1,Low
2767,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Stanley Island Reef (No 4),-14.176,144.2181,1,Low
2827,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Startle Reefs,-15.2075,145.5571,1,Low
2725,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sunter Reef,-12.78,143.4128,1,Low
2776,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Switzer Reef,-14.3603,144.758,1,Low
1871,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tern Is,-20.9132,150.03253,1,Low
3005,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Thatch Reef,-19.6934,149.9776,1,Low
1748,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Thorpe Is,-17.97812,146.13489,1,Low
1258,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Thorpe Is,-17.97812,146.13489,1,Low
1564,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tiger Rf,-19.2107,148.54149,1,Low
995,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tiger Rf,-19.2107,148.54149,1,Low
3002,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tile Reef,-19.6164,149.8498,1,Low
2011,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Tinsmith Is,-20.69994,149.20069,1,Low
1913,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Tongue Rf, NW side",-16.3,145.683,1,Low
2915,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Reef,-18.3508,146.8285,1,Low
945,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Rf,-18.35233,146.82744,1,Low
1514,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Rf,-18.35233,146.82744,1,Low
1958,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Is,-10.89125,142.6952,1,Low
1414,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73295,145.18541,1,Low
1415,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.71566,145.19238,1,Low
1416,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73541,145.19902,1,Low
845,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73295,145.18541,1,Low
846,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.71566,145.19238,1,Low
847,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turtle Rf,-14.73541,145.19902,1,Low
856,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Two Islands,-15.02477,145.4408,1,Low
1425,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Two Islands,-15.02477,145.4408,1,Low
2819,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Two Islands Reef,-15.0233,145.4419,1,Low
2817,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-14.8814,145.5576,1,Low
2808,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-14.8657,145.5293,1,Low
2812,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-14.6644,145.6499,1,Low
2835,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.4275,145.5087,1,Low
2832,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.3145,145.7636,1,Low
2914,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-18.3228,146.7453,1,Low
2911,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-18.1223,146.7633,1,Low
2912,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-18.1354,146.9721,1,Low
2863,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-16.0762,145.7569,1,Low
2860,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-16.0216,145.7011,1,Low
2861,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-16.031,145.711,1,Low
2855,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.8112,145.7753,1,Low
2841,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.5033,145.6181,1,Low
2842,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.5133,145.5364,1,Low
2843,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-15.507,145.5484,1,Low
2906,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-17.9957,146.7756,1,Low
2908,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-18.0117,146.8392,1,Low
3227,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.5542,152.5446,1,Low
3203,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.5738,152.0083,1,Low
3189,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.2295,152.5037,1,Low
3192,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1777,152.5174,1,Low
3194,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.3573,152.5201,1,Low
3195,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.3856,152.503,1,Low
3197,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.4638,152.5207,1,Low
3174,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.0651,152.234,1,Low
3175,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.0644,152.4656,1,Low
3179,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.085,152.5023,1,Low
3183,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1335,152.4891,1,Low
3185,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1612,152.1497,1,Low
3186,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.2015,152.0985,1,Low
2989,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-19.5332,149.3687,1,Low
2990,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-19.5325,149.3981,1,Low
3006,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-19.7194,149.9751,1,Low
3038,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.2609,149.0825,1,Low
3049,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.0667,149.9306,1,Low
3050,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.1006,149.9282,1,Low
3055,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.1417,150.4446,1,Low
3062,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.4034,150.2373,1,Low
3063,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.4479,150.2407,1,Low
3109,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-20.9046,150.6232,1,Low
3127,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1236,150.4809,1,Low
3128,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1358,150.789,1,Low
3129,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1363,150.7633,1,Low
3130,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N Reef,-21.1657,150.6622,1,Low
2865,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Undine Reef (East),-16.116,145.7766,1,Low
2864,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Undine Reef (West),-16.1233,145.6901,1,Low
1917,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-16.0333,145.708,1,Low
1963,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-11.17027,143.09695,1,Low
1978,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-11.77317,142.93517,1,Low
1957,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-10.8014,142.98278,1,Low
1960,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-11.07217,143.09109,1,Low
1996,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-12.45,143.5,1,Low
1986,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Unnamed,-11.96209,143.26999,1,Low
1466,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Upolo Cay,-16.67451,145.93899,1,Low
897,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Upolo Cay,-16.67451,145.93899,1,Low
1974,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Viking Rf,-11.59566,143.00866,1,Low
1970,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wallace Is,-11.45566,143.04094,1,Low
2980,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wansfell Reef,-19.5028,149.1215,1,Low
1262,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wheeler Is,-18.02477,146.16509,1,Low
1752,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wheeler Is,-18.02477,146.16509,1,Low
2944,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wheeler Reef,-18.7984,147.5304,1,Low
2308,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Whitsunday Islands,-20.26666667,148.9833333,1,Low
394,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Whitsundays,-20.2596,148.8417,1,Low
1299,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wigton Is,-20.74187,149.48358,1,Low
1802,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wigton Is,-20.74187,149.48358,1,Low
1973,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wizard Rf,-11.55231,143.01571,1,Low
1956,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Wyborne Rf,-10.82123,142.76462,1,Low
2939,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Yankee Reef,-18.5644,147.4952,1,Low
1524,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Yankee Rf,-18.56588,147.49411,1,Low
955,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Yankee Rf,-18.56588,147.49411,1,Low
331,Middle East,Persian Gulf,Bahrain,Abul Thama,26.89,50.97,1,Low
779,Middle East,Persian Gulf,Oman,Barr Al Hickman,20.4,58.7,1,Low
2657,Middle East,Persian Gulf,Oman,Kharabah Island,23.853,58.095,1,Low
778,Middle East,Persian Gulf,Oman,SW Masirah Isalnd,20.4167,58.7333,1,Low
2545,Middle East,Persian Gulf,United Arab Emirates,Jebel Ali to Ras Hasyan,25.133,54.91,1,Low
90,Middle East,Red Sea - Gulf of Aden,Saudi Arabia,Arabian Gulf - One offshore patch reef,27.5,49.7,1,Low
244,Middle East,Red Sea - Gulf of Aden,Yemen,"Darsha and Semha, the Brothers, Socotra",12.1286,53.1829,1,Low
2637,Pacific,Micronesia,American Samoa,"Afuli, Ta'u",-14.259,-169.501,1,Low
4018,Pacific,Micronesia,American Samoa,Airport lagoon,-14.327,-170.713,1,Low
2624,Pacific,Micronesia,American Samoa,"Amanave, Tutuila",-14.327,-170.8322,1,Low
2630,Pacific,Micronesia,American Samoa,"Aoa, Tutuila",-14.258,-170.5889,1,Low
2642,Pacific,Micronesia,American Samoa,"Asaga, Ofu",-14.163,-169.634,1,Low
2633,Pacific,Micronesia,American Samoa,"Aua, Tutuila",-14.278,-170.669,1,Low
2618,Pacific,Micronesia,American Samoa,Aunu'u Island,-14.246,-170.6883,1,Low
484,Pacific,Micronesia,American Samoa,"Cape Larsen, Tuituila",-14.28,-170.72,1,Low
2639,Pacific,Micronesia,American Samoa,"Faga, Ta'u",-14.209,-169.455,1,Low
4022,Pacific,Micronesia,American Samoa,"Faga'alu, Tutuila",-14.279,-170.677,1,Low
2619,Pacific,Micronesia,American Samoa,"Fagaitua, Tutuila",-14.272,-170.601,1,Low
2636,Pacific,Micronesia,American Samoa,"Fagamalo, Ta'u",-14.246,-169.506,1,Low
2625,Pacific,Micronesia,American Samoa,"Fagamalo, Tutuila",-14.298,-178.811,1,Low
478,Pacific,Micronesia,American Samoa,Fagatele Bay,-14.37,-170.77,1,Low
4019,Pacific,Micronesia,American Samoa,Fagatele Bay,-14.367,-170.767,1,Low
2622,Pacific,Micronesia,American Samoa,"Fagatele, Tutuila",-14.366,-170.763,1,Low
2620,Pacific,Micronesia,American Samoa,"Fatumafuti, Tutuila",-14.2645,-170.675,1,Low
2643,Pacific,Micronesia,American Samoa,"Hurricane House, Ofu",-14.1085,-169.652,1,Low
2623,Pacific,Micronesia,American Samoa,"Leone, Tutuila",-14.343,-170.789,1,Low
2638,Pacific,Micronesia,American Samoa,"Lepula, Ta'u",-14.212,-169.455,1,Low
479,Pacific,Micronesia,American Samoa,"Masefau, Tuituila",-14.255,-170.63,1,Low
2629,Pacific,Micronesia,American Samoa,"Masefau, Tutuila",-14.255,-170.622,1,Low
4319,Pacific,Micronesia,American Samoa,"Nuuuli pool, Tutuila",-14.28,-170.715,1,Low
2640,Pacific,Micronesia,American Samoa,"Olisega Village, Olisega",-14.128,-169.626,1,Low
2631,Pacific,Micronesia,American Samoa,"Onesosopo, Tutuila",-14.284,-170.665,1,Low
2641,Pacific,Micronesia,American Samoa,"Sili, Olisega",-14.164,-169.634,1,Low
4000,Pacific,Micronesia,American Samoa,Tutuila Lagoons,-14.284,-170.674,1,Low
4020,Pacific,Micronesia,American Samoa,"Utulei, Tutuila",-14.286,-170.685,1,Low
2628,Pacific,Micronesia,American Samoa,"Vatia, Tutuila",-14.264,-170.6678,1,Low
2025,Pacific,Micronesia,Federated States of Micronesia,Yap,9.516666667,138.1666667,1,Low
2645,Pacific,Micronesia,Marshall Islands,Majuro,7.01,171.367,1,Low
4400,Pacific,Micronesia,Marshall Islands,Majuro atoll,7.096,171.164,1,Low
2646,Pacific,Micronesia,Marshall Islands,"South Eastern, Majuro",7.01,171.367,1,Low
475,Pacific,Micronesia,Northern Mariana Islands,"Grotto Cave dive site, Saipan, Northern Mariana Islands",15.2,145.7,1,Low
470,Pacific,Micronesia,Northern Mariana Islands,"Teteto Beach, Rota, Northern Mariana Islands",14.15,145.2,1,Low
745,Pacific,Micronesia,Northern Mariana Islands,"Tinian, Northern Mariana Islands",14.55,145.55,1,Low
438,Pacific,Micronesia,Palau,"Ngemai reef, Ngiwal, E Babeldaob",7.5725,134.7,1,Low
443,Pacific,Micronesia,Palau,W reef of Angaur,6.8825,134.13,1,Low
2296,Pacific,Southeast and Central Pacific,Cook Islands,Aitutaki Atoll,-18.8625,-159.8028333,1,Low
509,Pacific,Southeast and Central Pacific,Cook Islands,Rarotonga Lagoon,-21.2333,-159.7667,1,Low
771,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.75,1,Low
7095,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.78,1,Low
7096,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.78,1,Low
2222,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora ( Vavau ),-16.5,-151.75,1,Low
2261,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,1,Low
194,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea, French Polynesia",-17.4976,-149.9163,1,Low
2206,Pacific,Southeast and Central Pacific,French Polynesia,Rangiroa Atoll,-15.16666667,-147.6666667,1,Low
3884,Pacific,Southeast and Central Pacific,French Polynesia,Tahiti - Punaauia PK 18,-17.644,-149.237,1,Low
195,Pacific,Southeast and Central Pacific,French Polynesia,"Takapoto, French Polynesia",-14.6606,-145.1757,1,Low
2253,Pacific,Southeast and Central Pacific,French Polynesia,Tiahura,-17.5,-149.9166667,1,Low
